Date,Open,High,Low,Close,Adj Close,Volume,company
2022-10-05T00:00:00.000,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,144.96328735351562,79471000,AAPL
2022-10-06T00:00:00.000,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.0028076171875,68402200,AAPL
2022-10-07T00:00:00.000,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.7152099609375,85925600,AAPL
2022-10-10T00:00:00.000,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.04197692871094,74899000,AAPL
2022-10-11T00:00:00.000,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.6160888671875,77033700,AAPL
2022-10-12T00:00:00.000,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,136.98239135742188,70433700,AAPL
2022-10-13T00:00:00.000,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.58676147460938,113224000,AAPL
2022-10-14T00:00:00.000,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.02200317382812,88598000,AAPL
2022-10-17T00:00:00.000,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.012451171875,85250900,AAPL
2022-10-18T00:00:00.000,145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.3392791748047,99136600,AAPL
2022-10-19T00:00:00.000,141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.44821166992188,61758300,AAPL
2022-10-20T00:00:00.000,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,141.98281860351562,64522000,AAPL
2022-10-21T00:00:00.000,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,145.8247528076172,86548600,AAPL
2022-10-24T00:00:00.000,147.19000244140625,150.22999572753906,146.0,149.4499969482422,147.9833526611328,75981900,AAPL
2022-10-25T00:00:00.000,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,150.84500122070312,74732300,AAPL
2022-10-26T00:00:00.000,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,147.8843536376953,88194300,AAPL
2022-10-27T00:00:00.000,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.37899780273438,109180200,AAPL
2022-10-28T00:00:00.000,148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.2116241455078,164762400,AAPL
2022-10-31T00:00:00.000,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,151.83518981933594,97943200,AAPL
2022-11-01T00:00:00.000,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.1715850830078,80379300,AAPL
2022-11-02T00:00:00.000,148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.60671997070312,93604600,AAPL
2022-11-03T00:00:00.000,142.05999755859375,142.8000030517578,138.75,138.8800048828125,137.51710510253906,97918500,AAPL
2022-11-04T00:00:00.000,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.2493133544922,140814800,AAPL
2022-11-07T00:00:00.000,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.78488159179688,83374600,AAPL
2022-11-08T00:00:00.000,140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.36013793945312,89908500,AAPL
2022-11-09T00:00:00.000,138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.76797485351562,74917800,AAPL
2022-11-10T00:00:00.000,141.24000549316406,146.8699951171875,139.5,146.8699951171875,145.66990661621094,118854000,AAPL
2022-11-11T00:00:00.000,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,148.47679138183594,93979700,AAPL
2022-11-14T00:00:00.000,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.0684051513672,73374100,AAPL
2022-11-15T00:00:00.000,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,148.8140106201172,89868300,AAPL
2022-11-16T00:00:00.000,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,147.57421875,64218300,AAPL
2022-11-17T00:00:00.000,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,149.48846435546875,80389400,AAPL
2022-11-18T00:00:00.000,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.0537872314453,74829600,AAPL
2022-11-21T00:00:00.000,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,146.80059814453125,58724100,AAPL
2022-11-22T00:00:00.000,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,148.95285034179688,51804100,AAPL
2022-11-23T00:00:00.000,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,149.8356170654297,58301400,AAPL
2022-11-25T00:00:00.000,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,146.89979553222656,35195900,AAPL
2022-11-28T00:00:00.000,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.0415802001953,69246000,AAPL
2022-11-29T00:00:00.000,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.01651000976562,83763800,AAPL
2022-11-30T00:00:00.000,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,146.8204345703125,111380900,AAPL
2022-12-01T00:00:00.000,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.09815979003906,71250400,AAPL
2022-12-02T00:00:00.000,145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.6022186279297,65447400,AAPL
2022-12-05T00:00:00.000,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.431884765625,68826400,AAPL
2022-12-06T00:00:00.000,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.74227905273438,64727200,AAPL
2022-12-07T00:00:00.000,142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.78839111328125,69721100,AAPL
2022-12-08T00:00:00.000,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.48439025878906,62128300,AAPL
2022-12-09T00:00:00.000,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,140.9984130859375,76097000,AAPL
2022-12-12T00:00:00.000,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.3093719482422,70462700,AAPL
2022-12-13T00:00:00.000,149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.28135681152344,93886200,AAPL
2022-12-14T00:00:00.000,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.03982543945312,82291200,AAPL
2022-12-15T00:00:00.000,141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.38465881347656,98931900,AAPL
2022-12-16T00:00:00.000,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.41090393066406,160156900,AAPL
2022-12-19T00:00:00.000,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.2884063720703,79592600,AAPL
2022-12-20T00:00:00.000,131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.218994140625,77432800,AAPL
2022-12-21T00:00:00.000,132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.34323120117188,85928000,AAPL
2022-12-22T00:00:00.000,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.14955139160156,77852100,AAPL
2022-12-23T00:00:00.000,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.78256225585938,63814900,AAPL
2022-12-27T00:00:00.000,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,128.967529296875,69007800,AAPL
2022-12-28T00:00:00.000,129.6699981689453,131.02999877929688,125.87000274658205,126.04000091552734,125.01011657714844,85438400,AAPL
2022-12-29T00:00:00.000,127.98999786376952,130.47999572753906,127.7300033569336,129.61000061035156,128.5509490966797,75703700,AAPL
2022-12-30T00:00:00.000,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,128.86831665039062,77034200,AAPL
2023-01-03T00:00:00.000,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.04804229736328,112117500,AAPL
2023-01-04T00:00:00.000,126.88999938964844,128.66000366210938,125.08000183105467,126.36000061035156,125.32750701904295,89113600,AAPL
2023-01-05T00:00:00.000,127.12999725341795,127.7699966430664,124.76000213623048,125.0199966430664,123.99845123291016,80962700,AAPL
2023-01-06T00:00:00.000,126.01000213623048,130.2899932861328,124.88999938964844,129.6199951171875,128.56085205078125,87754700,AAPL
2023-01-09T00:00:00.000,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.08653259277344,70790800,AAPL
2023-01-10T00:00:00.000,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.6617889404297,63896200,AAPL
2023-01-11T00:00:00.000,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.39926147460938,69458900,AAPL
2023-01-12T00:00:00.000,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.31991577148438,71379600,AAPL
2023-01-13T00:00:00.000,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.65887451171875,57809700,AAPL
2023-01-17T00:00:00.000,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,134.82923889160156,63646600,AAPL
2023-01-18T00:00:00.000,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.10519409179688,69672800,AAPL
2023-01-19T00:00:00.000,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.16468811035156,58280400,AAPL
2023-01-20T00:00:00.000,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.7434539794922,80223600,AAPL
2023-01-23T00:00:00.000,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,139.95700073242188,81760300,AAPL
2023-01-24T00:00:00.000,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.36537170410156,66435100,AAPL
2023-01-25T00:00:00.000,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.70086669921875,65799300,AAPL
2023-01-26T00:00:00.000,143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.78370666503906,54105100,AAPL
2023-01-27T00:00:00.000,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.73757934570312,70555800,AAPL
2023-01-30T00:00:00.000,144.9600067138672,145.5500030517578,142.85000610351562,143.0,141.83154296875,64015300,AAPL
2023-01-31T00:00:00.000,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.1110076904297,65874500,AAPL
2023-02-01T00:00:00.000,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.24166870117188,77663600,AAPL
2023-02-02T00:00:00.000,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.58767700195312,118339000,AAPL
2023-02-03T00:00:00.000,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.23757934570312,154357300,AAPL
2023-02-06T00:00:00.000,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.49020385742188,69858300,AAPL
2023-02-07T00:00:00.000,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.3863525390625,83322600,AAPL
2023-02-08T00:00:00.000,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.67864990234375,64120100,AAPL
2023-02-09T00:00:00.000,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.63722229003906,56007100,AAPL
2023-02-10T00:00:00.000,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.00477600097656,57450700,AAPL
2023-02-13T00:00:00.000,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,152.8258819580078,62199000,AAPL
2023-02-14T00:00:00.000,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.18019104003906,61707600,AAPL
2023-02-15T00:00:00.000,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.29603576660156,65573800,AAPL
2023-02-16T00:00:00.000,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.68679809570312,68167900,AAPL
2023-02-17T00:00:00.000,152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.53451538085938,59144100,AAPL
2023-02-21T00:00:00.000,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.49160766601562,58867200,AAPL
2023-02-22T00:00:00.000,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,147.9187469482422,51011300,AAPL
2023-02-23T00:00:00.000,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.40548706054688,48394200,AAPL
2023-02-24T00:00:00.000,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.7333984375,55469600,AAPL
2023-02-27T00:00:00.000,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,146.93536376953125,44998500,AAPL
2023-02-28T00:00:00.000,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.42874145507812,50547000,AAPL
2023-03-01T00:00:00.000,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.34271240234375,55479000,AAPL
2023-03-02T00:00:00.000,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,144.93873596191406,52238100,AAPL
2023-03-03T00:00:00.000,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.024658203125,70732300,AAPL
2023-03-06T00:00:00.000,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,152.80601501464844,87558000,AAPL
2023-03-07T00:00:00.000,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.59083557128906,56182000,AAPL
2023-03-08T00:00:00.000,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,151.8523712158203,47204800,AAPL
2023-03-09T00:00:00.000,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.5875701904297,53833600,AAPL
2023-03-10T00:00:00.000,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.511474609375,68572400,AAPL
2023-03-13T00:00:00.000,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.46836853027344,84457100,AAPL
2023-03-14T00:00:00.000,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.5742645263672,73695900,AAPL
2023-03-15T00:00:00.000,151.19000244140625,153.25,149.9199981689453,152.99000549316406,151.97158813476562,77167900,AAPL
2023-03-16T00:00:00.000,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,154.81256103515625,76161100,AAPL
2023-03-17T00:00:00.000,156.0800018310547,156.74000549316406,154.27999877929688,155.0,153.9682159423828,98944600,AAPL
2023-03-20T00:00:00.000,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.3522491455078,73641400,AAPL
2023-03-21T00:00:00.000,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.21971130371094,73938300,AAPL
2023-03-22T00:00:00.000,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.77938842773438,75701800,AAPL
2023-03-23T00:00:00.000,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,157.8720245361328,67622100,AAPL
2023-03-24T00:00:00.000,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.1832733154297,59196500,AAPL
2023-03-27T00:00:00.000,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.2263946533203,52390300,AAPL
2023-03-28T00:00:00.000,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.60055541992188,45992200,AAPL
2023-03-29T00:00:00.000,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.69981384277344,51305700,AAPL
2023-03-30T00:00:00.000,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.2792205810547,49501700,AAPL
2023-03-31T00:00:00.000,162.44000244140625,165.0,161.91000366210938,164.89999389648438,163.80230712890625,68749800,AAPL
2023-04-03T00:00:00.000,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.06385803222656,56976200,AAPL
2023-04-04T00:00:00.000,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.52748107910156,46278300,AAPL
2023-04-05T00:00:00.000,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.66989135742188,51511700,AAPL
2023-04-06T00:00:00.000,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.5639190673828,45390100,AAPL
2023-04-10T00:00:00.000,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,160.95140075683594,47716900,AAPL
2023-04-11T00:00:00.000,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.72959899902344,47644200,AAPL
2023-04-12T00:00:00.000,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.03428649902344,50133100,AAPL
2023-04-13T00:00:00.000,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.4579315185547,68445600,AAPL
2023-04-14T00:00:00.000,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.1102752685547,49386500,AAPL
2023-04-17T00:00:00.000,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.13011169433594,41516200,AAPL
2023-04-18T00:00:00.000,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.3618927001953,49923000,AAPL
2023-04-19T00:00:00.000,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.51414489746094,47720200,AAPL
2023-04-20T00:00:00.000,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.5406494140625,52456400,AAPL
2023-04-21T00:00:00.000,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.92152404785156,58337300,AAPL
2023-04-24T00:00:00.000,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.2294464111328,41949600,AAPL
2023-04-25T00:00:00.000,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.67984008789062,48714100,AAPL
2023-04-26T00:00:00.000,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.66989135742188,45498800,AAPL
2023-04-27T00:00:00.000,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.2889404296875,64902300,AAPL
2023-04-28T00:00:00.000,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.5504913330078,55209200,AAPL
2023-05-01T00:00:00.000,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.4611053466797,52472900,AAPL
2023-05-02T00:00:00.000,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.4180908203125,48425700,AAPL
2023-05-03T00:00:00.000,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.33534240722656,65136000,AAPL
2023-05-04T00:00:00.000,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.68638610839844,81235400,AAPL
2023-05-05T00:00:00.000,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.4146270751953,113316400,AAPL
2023-05-08T00:00:00.000,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.34506225585938,55962800,AAPL
2023-05-09T00:00:00.000,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.6265869140625,45326900,AAPL
2023-05-10T00:00:00.000,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.40467834472656,53724500,AAPL
2023-05-11T00:00:00.000,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.59339904785156,49514700,AAPL
2023-05-12T00:00:00.000,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.6583709716797,45497800,AAPL
2023-05-15T00:00:00.000,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.1610107421875,37266700,AAPL
2023-05-16T00:00:00.000,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.1610107421875,42110300,AAPL
2023-05-17T00:00:00.000,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,171.77774047851562,57951600,AAPL
2023-05-18T00:00:00.000,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.12527465820312,65496700,AAPL
2023-05-19T00:00:00.000,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.2346954345703,55772400,AAPL
2023-05-22T00:00:00.000,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.27975463867188,43570900,AAPL
2023-05-23T00:00:00.000,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.65370178222656,50747300,AAPL
2023-05-24T00:00:00.000,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,170.93222045898438,45143500,AAPL
2023-05-25T00:00:00.000,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.07615661621094,56058300,AAPL
2023-05-26T00:00:00.000,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.50323486328125,54835000,AAPL
2023-05-30T00:00:00.000,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.36337280273438,55964400,AAPL
2023-05-31T00:00:00.000,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.3136444091797,99625300,AAPL
2023-06-01T00:00:00.000,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.1386260986328,68901800,AAPL
2023-06-02T00:00:00.000,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,179.99407958984375,61945900,AAPL
2023-06-05T00:00:00.000,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.63134765625,121946500,AAPL
2023-06-06T00:00:00.000,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.26329040527344,64848400,AAPL
2023-06-07T00:00:00.000,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,176.88063049316406,61944600,AAPL
2023-06-08T00:00:00.000,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,179.61611938476562,50214900,AAPL
2023-06-09T00:00:00.000,181.5,182.22999572753903,180.6300048828125,180.9600067138672,180.0040283203125,48870700,AAPL
2023-06-12T00:00:00.000,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,182.819091796875,54274900,AAPL
2023-06-13T00:00:00.000,182.8000030517578,184.1499938964844,182.44000244140625,183.3099975585937,182.3416290283203,54929100,AAPL
2023-06-14T00:00:00.000,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,182.978256225586,57462900,AAPL
2023-06-15T00:00:00.000,183.9600067138672,186.5200042724609,183.77999877929688,186.009994506836,185.02737426757807,65433200,AAPL
2023-06-16T00:00:00.000,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,183.9431304931641,101235600,AAPL
2023-06-20T00:00:00.000,184.4100036621093,186.1000061035156,184.4100036621093,185.009994506836,184.0326538085937,49799100,AAPL
2023-06-21T00:00:00.000,184.8999938964844,185.4100036621093,182.58999633789065,183.9600067138672,182.9882202148437,49515700,AAPL
2023-06-22T00:00:00.000,183.7400054931641,187.0500030517578,183.6699981689453,187.0,186.0121459960937,51245300,AAPL
2023-06-23T00:00:00.000,185.5500030517578,187.5599975585937,185.009994506836,186.67999267578125,185.69381713867188,53079300,AAPL
2023-06-26T00:00:00.000,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,184.2912750244141,48088700,AAPL
2023-06-27T00:00:00.000,185.88999938964844,188.38999938964844,185.6699981689453,188.0599975585937,187.0665435791016,50730800,AAPL
2023-06-28T00:00:00.000,187.92999267578125,189.8999938964844,187.6000061035156,189.25,188.250244140625,51216800,AAPL
2023-06-29T00:00:00.000,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,188.5884552001953,46347300,AAPL
2023-06-30T00:00:00.000,191.6300048828125,194.47999572753903,191.259994506836,193.97000122070312,192.94532775878903,85069600,AAPL
2023-07-03T00:00:00.000,193.77999877929688,193.8800048828125,191.759994506836,192.4600067138672,191.4432983398437,31458200,AAPL
2023-07-05T00:00:00.000,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,190.3192596435547,46920300,AAPL
2023-07-06T00:00:00.000,189.83999633789065,192.0200042724609,189.1999969482422,191.8099975585937,190.79673767089844,45094300,AAPL
2023-07-07T00:00:00.000,191.4100036621093,192.6699981689453,190.2400054931641,190.67999267578125,189.6726837158203,46778000,AAPL
2023-07-10T00:00:00.000,189.259994506836,189.9900054931641,187.0399932861328,188.6100006103516,187.6136169433593,59922200,AAPL
2023-07-11T00:00:00.000,189.1600036621093,189.3000030517578,186.6000061035156,188.0800018310547,187.08644104003903,46638100,AAPL
2023-07-12T00:00:00.000,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,188.7675018310547,60750200,AAPL
2023-07-13T00:00:00.000,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.533432006836,41342300,AAPL
2023-07-14T00:00:00.000,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,189.6826629638672,41573900,AAPL
2023-07-17T00:00:00.000,191.8999938964844,194.32000732421875,191.8099975585937,193.9900054931641,192.9652099609375,50520200,AAPL
2023-07-18T00:00:00.000,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,192.7065887451172,48353800,AAPL
2023-07-19T00:00:00.000,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,194.0693359375,80507300,AAPL
2023-07-20T00:00:00.000,195.08999633789065,196.47000122070312,192.5,193.1300048828125,192.10975646972656,59581200,AAPL
2023-07-21T00:00:00.000,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,190.926025390625,71917800,AAPL
2023-07-24T00:00:00.000,193.4100036621093,194.9100036621093,192.25,192.75,191.7317810058593,45377800,AAPL
2023-07-25T00:00:00.000,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.5971527099609,37283200,AAPL
2023-07-26T00:00:00.000,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.47251892089844,47471900,AAPL
2023-07-27T00:00:00.000,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,192.1992645263672,47460200,AAPL
2023-07-28T00:00:00.000,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,194.7954864501953,48291400,AAPL
2023-07-31T00:00:00.000,196.0599975585937,196.4900054931641,195.259994506836,196.4499969482422,195.41221618652344,38824100,AAPL
2023-08-01T00:00:00.000,196.2400054931641,196.72999572753903,195.27999877929688,195.6100006103516,194.5766448974609,35175100,AAPL
2023-08-02T00:00:00.000,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,191.5626678466797,50389300,AAPL
2023-08-03T00:00:00.000,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.1601104736328,61235200,AAPL
2023-08-04T00:00:00.000,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,181.02859497070312,115799700,AAPL
2023-08-07T00:00:00.000,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,177.90521240234375,97576100,AAPL
2023-08-08T00:00:00.000,179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,178.8501739501953,67823000,AAPL
2023-08-09T00:00:00.000,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.24868774414062,60378500,AAPL
2023-08-10T00:00:00.000,179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.0298309326172,54686900,AAPL
2023-08-11T00:00:00.000,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.089599609375,51988100,AAPL
2023-08-14T00:00:00.000,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.75303649902344,43675600,AAPL
2023-08-15T00:00:00.000,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.7509307861328,43622600,AAPL
2023-08-16T00:00:00.000,177.1300048828125,178.5399932861328,176.5,176.57000732421875,175.87442016601562,46964900,AAPL
2023-08-17T00:00:00.000,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.31454467773438,66062900,AAPL
2023-08-18T00:00:00.000,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,173.8026123046875,61114200,AAPL
2023-08-21T00:00:00.000,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.1472930908203,46311900,AAPL
2023-08-22T00:00:00.000,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.53179931640625,42084200,AAPL
